Complexity,Loss,Equation
26,0.00015151825,"(((0.38497198 / ((((exp(zt ^ (((s8 ^ ns) * 0.37386408) - Ob)) * Om) / Tv) + h) / (Tv - 0.90196025))) + -3.1697152) * ns)"
27,0.00011442294,"(((0.42933252 / (((((((zt ^ (s8 - Ob)) / ns) * (Om - (Ob / 0.6075045))) - -2.1051817) / Tv) + h) / Tv)) + -3.2444172) * ns)"
28,0.0001091681,"((((0.36799216 / (((((exp(zt ^ ((s8 * 0.35441992) - Ob)) / Tv) * Om) ^ (h - -0.22991054)) + h) / Tv)) + -3.1786044) * ns) + -0.23125017)"
29,0.0001017973,"(((0.42933252 / ((((((zt ^ (s8 - Ob)) * (Om - ((Ob / s8) / 0.76863575))) - (-2.1038775 / ns)) / Tv) + h) / Tv)) + -3.2444172) * ns)"
30,9.274046e-5,"(((0.42831552 / ((((((zt ^ (s8 - Ob)) * ((Om - (Ob / 0.60573363)) / ns)) - log(0.10051503 / s8)) / Tv) + h) / Tv)) + -3.2444172) * ns)"
31,9.200294e-5,"(((0.42933252 / (((((((zt ^ (s8 - Ob)) * ((Om - (Ob / 0.60740066)) / ns)) - -2.1051815) + (s8 + -0.81286275)) / Tv) + h) / Tv)) + -3.2444172) * ns)"
32,8.868127e-5,"(((0.4267289 / (((((((zt ^ (s8 - Ob)) * ((Om - (Ob / 0.54342073)) / ns)) - log(0.10947094 / s8)) / Tv) - -0.02688731) + h) / Tv)) + -3.2517672) * ns)"
33,8.655429e-5,"(((0.35317785 / (((((((exp(zt ^ ((s8 * 0.353367) - Ob)) / Tv) * Om) ^ ns) ^ exp(h ^ Tv)) + h) - Ob) / (Tv - 1.0876483))) + -3.1724193) * ns)"
34,7.969174e-5,"(((0.37124005 / (((((exp(zt ^ ((s8 * 0.35786474) - Ob)) / Tv) * Om) ^ (h - (-0.20304929 - (Ob / 0.19076908)))) + h) / (Tv - (ns ^ -1.2044501)))) + -3.1785986) * ns)"
36,7.488301e-5,"(((0.37207422 / (((((exp(zt ^ ((s8 * 0.35868606) - Ob)) / Tv) * Om) ^ ((Ob / (E0 ^ -0.201132)) - (-0.28040954 - h))) + h) / (Tv - (ns ^ -1.228718)))) + -3.178459) * ns)"
37,7.294256e-5,"(((0.37263203 / (((((exp(zt ^ ((s8 * 0.35886496) - Ob)) / Tv) * Om) ^ (h - (0.738958 - exp(Ob / (E0 ^ -0.19866268))))) + h) / (Tv - (ns ^ -1.2580178)))) + -3.1782682) * ns)"
38,5.5760167e-5,"(((0.37122664 / (((((exp(zt ^ ((s8 * 0.35788348) - Ob)) / Tv) * Om) ^ (h - (-0.15018488 - (Ob / (-0.5498323 + (0.017772233 * LX)))))) + h) / (Tv - (ns ^ -1.1460425)))) + -3.1786044) * ns)"
39,5.2205305e-5,"(((0.37481472 / (((((exp(zt ^ ((s8 * 0.36061692) - Ob)) / Tv) * Om) ^ (h - (0.149591 - (Ob ^ (0.49967188 + log(0.018034872 * LX)))))) + h) / (Tv - (ns ^ -1.0513737)))) + -3.1773272) * ns)"
40,5.0299157e-5,"(((0.37122673 / (((((exp(zt ^ ((s8 * 0.35845122) - Ob)) / Tv) * Om) ^ exp(h - (1.1607869 - (Ob ^ (0.5033657 + log(0.017803071 * LX)))))) + h) / (Tv - (ns ^ -0.9716425)))) + -3.1786516) * ns)"
41,4.9692968e-5,"(((0.3747747 / (((((exp(zt ^ ((s8 * 0.36066282) - Ob)) / Tv) * Om) ^ exp(h - (exp(0.14959432) - (Ob ^ (0.5015332 + log(0.01795397 * LX)))))) + h) / (Tv - (ns ^ -1.031706)))) + -3.1773417) * ns)"
42,4.8864797e-5,"(((0.37122682 / (((((exp(zt ^ ((s8 * 0.3584511) - Ob)) / Tv) * Om) ^ exp(h - (1.1607869 - (Ob ^ (0.5033657 + log(0.01781022 * LX)))))) + h) / (Tv - (ns ^ (zt * -0.03574145))))) + -3.1786516) * ns)"
44,4.8518858e-5,"(((0.37122673 / (((((exp(zt ^ ((s8 * 0.35845122) - Ob)) / Tv) * Om) ^ exp(((h - (1.1607869 - (Ob ^ (0.5031988 + log(0.017803071 * LX))))) - 0.050494425) + Ob)) + h) / (Tv - (ns ^ -0.9716425)))) + -3.1786516) * ns)"
