Complexity,Loss,Equation
40,4.9900544e-5,"(((((-4.8112326 * (s8 - 0.09083327)) - log(((zt + exp(ns ^ (exp(Tv) * Ob))) * ns) - (E0 ^ ((Ob / Om) ^ s8)))) / Tv) * ((Om - (Ob ^ h)) + ns)) - (0.010032568 * LX))"
42,4.936769e-5,"(((((-4.8071046 * (s8 - 0.09729618)) - log(((zt + exp(ns)) * (ns ^ 1.2662835)) - ((E0 + (exp(1.156927) ^ Tv)) ^ ((Ob / Om) ^ s8)))) / Tv) * ((Om - (Ob ^ h)) + ns)) + (-0.010318365 * LX))"
43,4.3351258e-5,"((((-9.20827 * ((Om + s8) * ns)) + 0.9572326) - ((h * (zt + (1.0511974 ^ (LX - (1.101915 ^ (1.0964434 ^ zt)))))) * (0.14305572 - Ob))) / (Tv + (s8 ^ (((1.1048931 ^ (1.0965441 ^ (1.0964711 ^ LX))) / E0) + s8))))"
44,4.2529908e-5,"((((-9.208328 * ((Om + s8) * ns)) + 0.9531156) - ((h * (zt + (1.0511974 ^ (LX - (1.101915 ^ (1.0964434 ^ zt)))))) * (0.14305572 - Ob))) / (Tv + (s8 ^ (exp((1.104715 ^ (1.0964711 ^ (1.0964711 ^ LX))) / E0) * s8))))"
45,3.861156e-5,"((((-9.208193 * ((Om + s8) * ns)) + 0.9931195) - ((h * (zt + (1.0512446 ^ (LX - (0.75810075 ^ ((Tv / 0.1646115) - zt)))))) * (0.14268626 - Ob))) / (Tv + (s8 ^ (((1.1046276 ^ (1.0964711 ^ (1.0964711 ^ LX))) / E0) + s8))))"
46,3.763757e-5,"((((-9.20827 * ((Om + s8) * ns)) + 0.98988324) - ((h * (zt + (1.0512446 ^ (LX - (0.75810075 ^ ((Tv / 0.16474305) - zt)))))) * (0.14271264 - Ob))) / (Tv + ((s8 ^ s8) ^ exp((1.1048931 ^ (1.0964711 ^ (1.0964434 ^ LX))) / E0))))"
47,3.678189e-5,"((((-9.208258 * ((Om + s8) * ns)) + 0.9931195) - ((h * (zt + (1.0512446 ^ (LX - ((Ob ^ ((Tv / 0.16474305) - zt)) ^ 0.09214328))))) * (0.14271264 - Ob))) / (Tv + (s8 ^ (((1.1046276 ^ (1.0964543 ^ (1.096469 ^ LX))) / E0) + s8))))"
48,3.5847228e-5,"((((-9.208258 * ((Om + s8) * ns)) + 0.98988324) - ((h * (zt + (1.0512446 ^ (LX - ((Ob ^ ((Tv / 0.16474305) - zt)) ^ 0.09214328))))) * (0.14271264 - Ob))) / (Tv + ((s8 ^ s8) ^ exp((1.1048931 ^ (1.096469 ^ (1.0964434 ^ LX))) / E0))))"
49,3.4787812e-5,"((((-9.208193 * ((Om + s8) * ns)) + 0.9931195) - ((h * (zt + (1.0512446 ^ (LX - ((Ob ^ ((Tv / 0.16508427) - zt)) ^ (0.14063063 - Ob)))))) * (0.14271264 - Ob))) / (Tv + (s8 ^ (((1.1046276 ^ (1.0964711 ^ (1.096469 ^ LX))) / E0) + s8))))"
50,3.393603e-5,"(((((-9.209246 * (Om + s8)) * ns) + 0.98988324) - ((h * (zt + (1.0512446 ^ (LX - ((Ob ^ ((Tv / 0.16508427) - zt)) ^ (0.1403627 - Ob)))))) * (0.14271264 - Ob))) / (Tv + ((s8 ^ s8) ^ exp((1.1048931 ^ (1.0964435 ^ (1.096444 ^ LX))) / E0))))"
51,3.315754e-5,"(((((-9.209858 * ns) * (Om + s8)) + 0.98705596) - ((h * (zt + (1.0512465 ^ (LX - (((Ob ^ ((Tv / 0.16841517) - zt)) + Ob) ^ (0.13767402 - Ob)))))) * (0.14268626 - Ob))) / (Tv + (s8 ^ (((1.1046276 ^ (1.0964711 ^ (1.0964711 ^ LX))) / E0) + s8))))"
52,3.2084583e-5,"((((-9.209388 * ((Om + s8) * ns)) + 0.99235415) - ((h * (zt + (1.0513203 ^ (LX - (((Ob ^ ((Tv / 0.16921036) - zt)) + Ob) ^ (0.13589552 - Ob)))))) * (0.14305586 - Ob))) / (Tv + ((s8 ^ s8) ^ exp((1.1048931 ^ (1.0964711 ^ (1.0964434 ^ LX))) / E0))))"
54,3.1418545e-5,"((((-9.208554 * ((Om + s8) * ns)) + 0.99106693) - ((h * (zt + (1.0512693 ^ (LX - (((Ob ^ ((Tv / 0.16929749) - zt)) + Ob) ^ (0.13570929 - Ob)))))) * (0.14271264 - Ob))) / (Tv + ((s8 ^ s8) ^ exp(((1.1029805 ^ (1.0964711 ^ (1.0964711 ^ LX))) - -21.595839) / E0))))"
