Complexity,Loss,Equation
38,3.43563e-5,"((((Ob / (Om * s8)) ^ ((s8 ^ 1.2292428) * h)) - (((((((LX / ns) ^ 0.77672887) + zt) + exp((40.442093 - LX) / -0.46165895)) * s8) ^ (ns / Tv)) + (Om * ns))) - 0.047854885)"
39,3.3581127e-5,"((((Ob / (Om * s8)) ^ ((s8 ^ 1.252007) * h)) - (((((((LX / ns) ^ 0.77267563) + zt) + exp((40.520485 - LX) / log(h))) * s8) ^ (ns / Tv)) + (Om * ns))) - 0.05338769)"
41,3.261653e-5,"((((Ob / (Om * s8)) ^ ((s8 ^ 1.2529339) * h)) - (((((((LX / ns) ^ 0.7718727) + zt) + exp(((40.45561 - LX) / log(h)) / 1.1447676)) * s8) ^ (ns / Tv)) + (Om * ns))) - 0.0530199)"
42,3.1398755e-5,"((((Ob / (Om * s8)) ^ ((s8 ^ 1.2368147) * h)) - (((((((LX / ns) ^ 0.77148396) + zt) + ((exp(40.678463 - (LX + h)) / h) ^ -2.0018616)) * s8) ^ (ns / Tv)) + (Om * ns))) - 0.051352587)"
44,3.1378255e-5,"((((Ob / (Om * s8)) ^ ((s8 ^ 1.2368147) * h)) - (((((((LX / (ns ^ 1.0200766)) ^ 0.77148396) + zt) + ((exp(40.678463 - (LX + h)) / h) ^ -2.0018616)) * s8) ^ (ns / Tv)) + (Om * ns))) - 0.051352587)"
45,3.1283802e-5,"((((Ob / (Om * s8)) ^ ((s8 ^ 1.2368112) * h)) - (((((((LX / (ns ^ exp(Ob))) ^ 0.7713509) + zt) + ((exp(40.67853 - (LX + h)) / h) ^ -2.001862)) * s8) ^ (ns / Tv)) + (Om * ns))) - 0.051164757)"
46,3.103204e-5,"((((Ob / (Om * s8)) ^ ((s8 ^ 1.2368108) * h)) - ((((((((LX / ns) ^ 0.7714701) + 0.8191755) + zt) + (((exp(40.67858 - (LX + h)) / h) ^ -2.0018625) - s8)) * s8) ^ (ns / Tv)) + (Om * ns))) - 0.051334992)"
47,3.050443e-5,"(((((Ob / Om) ^ h) ^ exp((-0.2555569 / ns) / s8)) - Om) - ((((zt + ((LX ^ s8) + ((exp((40.683952 - h) - LX) / h) ^ -2.0228786))) * s8) * ((0.07274657 / (Ob / Om)) ^ (s8 ^ zt))) ^ (ns / Tv)))"
49,2.9599008e-5,"((((Ob / Om) ^ (exp((-0.2548781 / ns) / s8) * h)) - Om) - ((((zt + ((LX ^ s8) + ((exp(40.67842 - (LX + h)) / h) ^ -2.001862))) * s8) * ((0.094004355 / (Ob / Om)) ^ (s8 ^ (zt + -3.1356747)))) ^ (ns / Tv)))"
50,2.9598268e-5,"(((((Ob / Om) ^ h) ^ exp((-0.25509647 / ns) / s8)) - Om) - ((((zt + ((LX ^ s8) + ((exp(40.6784 - (LX + h)) / h) ^ -2.001862))) * s8) * ((0.09111683 / (Ob / Om)) ^ (s8 ^ (zt - exp(ns))))) ^ (ns / Tv)))"
51,2.8818413e-5,"(((((Ob / Om) ^ h) ^ exp((-0.2541932 / ns) / s8)) - Om) - ((((zt + ((LX ^ s8) + ((exp(40.702248 - (LX + h)) / h) ^ -2.0267382))) * s8) * ((0.0952897 / (Ob / Om)) ^ (s8 ^ (zt - (43.233707 - LX))))) ^ (ns / Tv)))"
53,2.849602e-5,"(((((Ob / Om) ^ h) ^ exp((-0.2541937 / ns) / s8)) - Om) - ((((zt + ((LX ^ s8) + ((exp(40.702255 - (LX + h)) / h) ^ -2.0267382))) * s8) * ((0.09132175 / (Ob / (Om ^ ns))) ^ (s8 ^ (zt - (43.23371 - LX))))) ^ (ns / Tv)))"
