Complexity,Loss,Equation
25,0.00011682095,"(((-2.8141391 / ((exp(Tv / (ns - (Ob / (h + -0.22791284)))) / zt) + log(Tv / Om))) - (Om + s8)) / 0.67508376)"
26,0.00010196547,"(((-2.5987298 / ((exp(Tv / (ns - (Ob / (h + -0.218658)))) / (zt - -2.6167233)) + (Om ^ -0.7070353))) - (Om + s8)) / 0.68076205)"
27,0.00010112335,"(((-2.8317676 / ((exp(Tv / (ns - (Ob / (h + -0.21305996)))) / (zt + 2.9571059)) + log(Tv / Om))) - (Om + s8)) / 0.6886893)"
28,8.352483e-5,"((((-2.5753312 / ((exp(Tv / (ns - (Ob / (h ^ 1.75051)))) / zt) + ((s8 / Om) ^ (zt / LX)))) - Om) - s8) / 0.6810781)"
30,7.069879e-5,"(((-2.6186843 / ((exp(Tv / (ns - (Ob / (h ^ 1.6437634)))) / zt) + ((ns / Om) ^ (zt / (1.1016719 ^ LX))))) - (Om + s8)) / 0.68663913)"
32,6.3123334e-5,"(((-2.6189585 / ((exp(Tv / (ns - (Ob / (h ^ (ns + s8))))) / zt) + (1.422611 ^ ((zt / (1.1014775 ^ LX)) / Om)))) - (Om + s8)) / 0.6828469)"
34,5.9661044e-5,"(((-2.6167219 / ((exp(Tv / (ns - (Ob / (h ^ ((LX / (1.1033145 ^ LX)) + ns))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.6833516)"
36,5.521743e-5,"(((-2.62584 / ((exp(Tv / (ns - (Ob / (h ^ ((ns + ns) - ((1.1183695 ^ LX) / E0)))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.68271786)"
37,5.417507e-5,"(((-2.6447723 / ((exp(Tv / (ns - (Ob / (h ^ ((-0.7002917 + exp(ns)) - ((1.1181936 ^ LX) / E0)))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.68389505)"
38,4.583644e-5,"(((-2.6332743 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (ns - ((1.1001668 ^ (1.1001668 ^ LX)) / E0))))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.6827019)"
40,4.1119918e-5,"(((-2.6207085 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (ns - ((((1.1002071 ^ LX) - LX) ^ 2.2559845) / E0))))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.68123347)"
41,3.9420265e-5,"(((-2.6186337 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (0.9282251 - ((exp((1.1001089 ^ LX) - LX) ^ 0.59483635) / E0))))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.6814855)"
43,3.4364675e-5,"(((-2.6205368 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (0.22478391 ^ ((exp((1.1001755 ^ (LX - s8)) - LX) + LX) / E0))))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.6814855)"
45,3.3424392e-5,"(((-2.634736 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (ns - (((exp((1.1001755 ^ (LX - s8)) - LX) + zt) / E0) / s8))))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.6823277)"
47,3.291427e-5,"(((-2.6347094 / ((exp(Tv / (ns - (Ob / (h ^ (ns + ((ns ^ h) - ((exp((1.1001749 ^ (LX - s8)) - LX) + LX) / (E0 * s8)))))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.68259424)"
49,3.199823e-5,"(((-2.6332717 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (ns - ((exp(((1.1001749 ^ (LX - (Om + s8))) + ns) - LX) + zt) / (E0 * 0.57943636)))))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.6827377)"
50,3.195456e-5,"(((-2.6332755 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (ns - ((exp(((1.1001749 ^ (LX - (exp(Om) * s8))) + ns) - LX) + zt) / (E0 * 0.61407906)))))))) / zt) + ((s8 / Om) ^ (zt / LX)))) - (Om + s8)) / 0.68259424)"
51,3.1383548e-5,"(((-2.634736 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (ns - ((exp(((1.1001749 ^ (LX - (Om + s8))) + ns) - LX) + zt) / (E0 * 0.57246816)))))))) / zt) + ((s8 / Om) ^ ((zt / LX) ^ ns)))) - (Om + s8)) / 0.68259424)"
52,3.127576e-5,"(((-2.6347854 / ((exp(Tv / (ns - (Ob / (h ^ (ns + (ns + ((exp(((1.1001755 ^ (LX - (exp(Om) * s8))) + ns) - LX) + zt) / (E0 * -0.58577985)))))))) / zt) + ((s8 / Om) ^ ((zt / LX) ^ ns)))) - (Om + s8)) / 0.68259424)"
53,3.080046e-5,"((((((((((LX / 0.05707724) / (E0 * (-41.337357 + LX))) - ((((Om / Ob) - ns) - Tv) / (Om - Ob))) - ((zt - -2.8160784) / ((h + 0.14626573) / s8))) + (((exp(Tv) / zt) / 4.5602674) ^ 9.440505)) / (exp(Tv) + 4.615937)) - h) - s8) * ns) - Om)"
54,2.888475e-5,"((((((((((LX / 0.0541139) / (E0 * (-41.36624 + LX))) - (((Om / Ob) - (Tv + ns)) / (Om - Ob))) - ((zt - log(0.034944244)) / ((h + 0.15919805) / s8))) + (((exp(Tv) / 4.4492893) / zt) ^ 8.556962)) / (exp(Tv) + 4.679854)) - h) - s8) * ns) - Om)"
