Complexity,Loss,Equation
36,0.010563492,"((((zt - (((E0 ^ (h + -0.3460139)) ^ s8) - ((Om ^ Tv) / -0.00483477))) / Ob) ^ 0.32341117) + log((Om * Tv) ^ (((LX + (ns / -0.032607317)) / (h / 0.18744664)) - 1.624602)))"
37,0.010328091,"((((zt - ((E0 ^ ((h + -0.34193352) * s8)) - ((Om ^ Tv) / -0.0047406694))) / Ob) ^ 0.32348716) + log((Om * Tv) ^ (((LX + (ns / -0.03260785)) / (exp(h) / 0.5558146)) - 1.633158)))"
39,0.010249908,"((((zt - (((E0 ^ (h + -0.34220222)) ^ s8) - ((Om ^ Tv) / -0.0046969424))) / Ob) ^ 0.32341117) + (log((Om * Tv) ^ (((LX + (ns / -0.032660503)) / (exp(h) * 1.6979593)) - 1.7571493)) * ns))"
40,0.009925645,"((((zt - (((E0 ^ (h + -0.34663948)) ^ s8) - ((Om ^ Tv) / -0.0047799665))) / Ob) ^ 0.3231092) + log((Om * (Tv + (0.9953129 ^ E0))) ^ (((LX + (ns / -0.03260785)) / (h / 0.18747158)) - 1.6352649)))"
41,0.0096344035,"((((zt - (((E0 ^ (h + -0.34663948)) ^ s8) - ((Om ^ Tv) / -0.004821169))) / Ob) ^ 0.3231092) + log((Om * (Tv * exp(0.9917117 ^ E0))) ^ (((LX + (ns / -0.032607317)) / (h / 0.18747158)) - 1.633158)))"
42,0.009472532,"((((zt - (((E0 ^ (h + -0.34034926)) ^ s8) - ((Om ^ Tv) / -0.005448465))) / Ob) ^ 0.32334352) + log((Om * (Tv + (zt / (E0 - (1.1497427 ^ LX))))) ^ (((LX + (ns / -0.03260785)) / 3.477698) - 1.7798381)))"
44,0.008421115,"((((zt - (((E0 ^ (h + -0.3493721)) ^ s8) + ((Om ^ Tv) / 0.005007774))) / Ob) ^ 0.32293382) + log((Om * (Tv + (zt / (E0 - (1.149777 ^ LX))))) ^ (((LX + (ns / -0.03260785)) / (h / 0.19153737)) - 1.7635233)))"
45,0.0082675265,"((((zt - (((E0 ^ (h + -0.34896612)) ^ s8) + ((Om ^ Tv) / 0.0050455597))) / Ob) ^ 0.3229649) + log((Om * (Tv + (zt / (E0 - (1.149777 ^ LX))))) ^ (((LX + (ns / -0.03260785)) / (exp(h) / 0.5575264)) - 1.755582)))"
46,0.0072610187,"((((zt - ((((E0 ^ (h + -0.38417724)) + 2.6714592) ^ s8) + ((Om ^ Tv) / 0.004864726))) / Ob) ^ 0.32334352) + log((Om * (Tv + (LX / (E0 - (1.1493944 ^ LX))))) ^ (((LX + (ns / -0.03267978)) / (h / 0.18756884)) - 1.6306417)))"
48,0.006708179,"((((zt - ((((E0 ^ (h + -0.3893073)) + 2.7699778) ^ s8) + ((Om ^ Tv) / 0.004927125))) / Ob) ^ 0.32341117) + log((Om * (Tv + (ns / ((E0 / (1.1544296 ^ LX)) ^ Tv)))) ^ (((LX + (ns / -0.03260785)) / (h / 0.18759704)) - 1.6269268)))"
50,0.0065225633,"((((zt - ((((E0 ^ (h + -0.3940349)) - -3.0047743) ^ s8) + ((Om ^ Tv) / 0.00485969))) / Ob) ^ 0.32338053) + (log((Om * (Tv + (ns / ((E0 / (1.1544296 ^ LX)) ^ Tv)))) ^ (((LX + (ns / -0.03267978)) / (h / 0.19352542)) - 1.6638181)) * ns))"
52,0.006268927,"((((zt - ((((E0 ^ (h + -0.42039204)) - -3.0047734) ^ (s8 + Ob)) + ((Om ^ Tv) / 0.004840497))) / Ob) ^ 0.32349166) + log(((Om * (Tv + (ns / ((E0 / (1.1545923 ^ LX)) ^ Tv)))) ^ (((LX + (ns / -0.03260785)) / (h / 0.19360043)) - 1.6368898)) ^ ns))"
54,0.00609014,"((((zt - (((((E0 - (-2.5010033 / 0.0047796243)) ^ (h + -0.40545404)) - -2.6201851) ^ s8) + ((Om ^ Tv) / 0.0048222695))) / Ob) ^ 0.32338557) + (log((Om * (Tv + (0.56832916 / ((E0 / (1.1587878 ^ LX)) ^ Tv)))) ^ (((LX + (ns / -0.032669336)) / (h / 0.1934492)) - 1.6487234)) * ns))"
